Id,SalePrice
1660,180212.02122344059
1661,179860.43950313824
1662,180192.61866471046
1663,180199.83545373427
1664,180116.64440881234
1665,180178.89446444268
1666,180192.37221239653
1667,180079.25208754011
1668,180196.96321105419
1669,180195.17332781083
1670,180186.51023548748
1671,177465.05886133754
1672,180165.48073437455
1673,180325.75142567258
1674,180049.62603414248
1675,180463.18010976686
1676,180183.40149167535
1677,180110.08358556149
1678,180036.89097557651
1679,180267.77978365438
1680,180207.06482145854
1681,180224.17639904769
1682,180160.17491860673
1683,180208.07031754463
1684,180171.427153692
1685,180128.07509776088
1686,180184.85042335457
1687,180149.60712998334
1688,180219.74633448955
1689,180099.06396864558
1690,180099.05896325619
1691,180027.6534366032
1692,180122.08607799708
1693,180230.83058435642
1694,180179.85224864865
1695,180166.27729844849
1696,180238.98303527903
1697,180068.58272743211
1698,180340.93461169038
1699,180103.35280195254
1700,180273.55531607493
1701,180204.4350988506
1702,178556.98967309497
1703,180423.08862922029
1704,180153.29868306388
1705,180218.17808856032
1706,180027.64839952736
1707,180196.37420475727
1708,180226.28599357518
1709,180167.77375457334
1710,180008.95677484263
1711,180190.82625414751
1712,180111.27268345281
1713,180188.68883548316
1714,180118.05684308158
1715,180055.98381710093
1716,180194.85122216673
1717,180079.83935165388
1718,180117.99311888439
1719,180101.14857749737
1720,180070.89376870543
1721,179985.75572208362
1722,180334.94019786202
1723,180138.17875761626
1724,180137.96415437409
1725,180362.89629448933
1726,180266.91716942025
1727,180255.52258389577
1728,180168.06282353014
1729,180185.28079033518
1730,180116.78474416857
1731,180140.35184465355
1732,180141.30583384773
1733,180147.72446642746
1734,180084.81821763568
1735,180216.75981263467
1736,180233.7284464704
1737,180067.22056663464
1738,180156.65549417166
1739,180114.14434071886
1740,180019.04772334202
1741,180088.01840514533
1742,180071.53198574961
1743,180463.09769722022
1744,180320.6538419085
1745,180143.80303922191
1746,180174.87182695043
1747,180188.07172531332
1748,180270.35509465926
1749,180220.43802774895
1750,180179.07492896757
1751,180153.31573730989
1752,180145.79299299291
1753,180143.98812289152
1754,180403.15633694595
1755,180030.94393185378
1756,180175.13779398246
1757,180214.87325199804
1758,180139.07045519518
1759,180072.01980470924
1760,180164.75965222684
1761,180147.94273141579
1762,180301.15082641179
1763,180209.56360069901
1764,180167.72846917328
1765,180109.81889404438
1766,180313.03452005965
1767,180023.44710420104
1768,180191.45761644063
1769,180154.61116500053
1770,180183.77786184405
1771,180217.19207006582
1772,180080.7710810065
1773,180118.22424142383
1774,180141.82205757668
1775,180156.31805031677
1776,180126.76646634846
1777,180095.5443547809
1778,180094.01047817722
1779,180110.10999880219
1780,180163.69186870535
1781,180206.85668109378
1782,180046.32763871684
1783,180337.92993934252
1784,180211.43851719503
1785,180253.67407151134
1786,179928.03264191523
1787,180182.26075843978
1788,180144.79086723697
1789,180148.79985097033
1790,180185.61298016377
1791,180139.35167608171
1792,180257.66599660838
1793,180043.33224740147
1794,180365.81101087184
1795,180128.33781704109
1796,180078.03122287558
1797,180163.69715260254
1798,180244.32939312831
1799,180241.63473897468
1800,180280.54231213083
1801,180248.7163783267
1802,180236.0221085877
1803,180356.92831234771
1804,180132.79292780225
1805,180069.03744609858
1806,180084.93247035766
1807,180193.31467299545
1808,180117.09840789298
1809,180098.29555917342
1810,180199.22911881673
1811,180257.3337834678
1812,180280.70105542516
1813,180022.63250996004
1814,180045.39843066264
1815,180211.34452962247
1816,180220.81924294503
1817,180162.18346248736
1818,180169.54705723654
1819,180269.42037818948
1820,180233.27657678272
1821,180191.87582999698
1822,180270.41698096535
1823,180418.13631550336
1824,180193.28114061069
1825,180142.21626505896
1826,180238.94780995819
1827,180058.59917659895
1828,180243.77485417528
1829,180100.30460376176
1830,180022.19757032528
1831,180106.21543229104
1832,180149.0950836383
1833,179873.86475709506
1834,180114.59247649595
1835,180158.69441455294
1836,180186.00905238141
1837,180272.87503516578
1838,180151.74848121341
1839,180099.81331693483
1840,180121.58734069447
1841,180140.0314271547
1842,180047.7183065365
1843,180176.75134544351
1844,180175.00100063451
1845,180158.00863709694
1846,180147.19935132843
1847,180168.19239872647
1848,180213.01539419987
1849,180210.78066871583
1850,180145.28400764038
1851,180033.04131810021
1852,180170.32223322391
1853,180138.47377889161
1854,180432.79400694752
1855,180034.04144351676
1856,180123.69943491439
1857,180235.25693885135
1858,180356.79342876218
1859,180178.42138654209
1860,180013.04447761411
1861,180201.41079244512
1862,180109.27495650999
1863,180211.52481242782
1864,180071.34120583476
1865,179156.68018346612
1866,180232.56912648154
1867,179931.09362740308
1868,180096.80848253443
1869,180010.93657500803
1870,180123.49668601665
1871,180175.85790227505
1872,180167.01938391177
1873,180189.62607330774
1874,180118.4717442774
1875,179999.61871567229
1876,180175.4944572649
1877,180151.73562418419
1878,180466.20758644247
1879,180111.55504000225
1880,179688.26138337431
1881,180181.04335886563
1882,180192.84651192595
1883,180194.42106104261
1884,179967.67929624624
1885,180144.98746887213
1886,180198.68363592986
1887,180208.36814797198
1888,180109.97347837675
1889,180203.21732915993
1890,180152.5470680639
1891,180220.73395902914
1892,180119.40217696852
1893,180048.19749674117
1894,180062.14919051764
1895,180175.30931057289
1896,180096.43582105948
1897,180068.23853076287
1898,180097.57479419073
1899,180215.34094991832
1900,180039.42448640513
1901,180178.52732092238
1902,180364.94008017724
1903,180193.92116614428
1904,180146.74281081188
1905,180168.0549364516
1906,180169.56014242969
1907,180111.25287414523
1908,180132.22031024832
1909,180214.60538208723
1910,180236.88963082858
1911,180145.72352315433
1912,180139.81410510247
1913,180119.30887048534
1914,180293.44591849466
1915,180154.86588659164
1916,180281.52154811934
1917,180199.42791687383
1918,180235.20208031766
1919,180086.87743507189
1920,180155.41376596605
1921,180213.71406367986
1922,180180.91167978352
1923,180274.1170827348
1924,180136.71185035829
1925,180401.63780800195
1926,180261.19248131642
1927,180081.01404149778
1928,180215.09897853388
1929,180234.50366605175
1930,180169.61708473269
1931,179991.29742532648
1932,180401.82713947861
1933,180224.86825212225
1934,180242.64227141245
1935,180083.36424213494
1936,180309.47591775656
1937,180233.62368230501
1938,180388.65670525079
1939,180155.11409214814
1940,180123.6760679399
1941,180192.79022243322
1942,180152.09051851404
1943,179975.66712426726
1944,180067.24010436377
1945,180124.93939000391
1946,180179.20025079558
1947,180250.03625222511
1948,180204.47977708318
1949,180125.18144850494
1950,180164.18334430334
1951,180113.70953856496
1952,180149.67895418222
1953,180136.60907006855
1954,180041.29960656428
1955,179998.76810432057
1956,180222.1079054877
1957,180315.10350002124
1958,180264.73189018987
1959,180143.23869259909
1960,180122.56872704878
1961,180194.81306443943
1962,180169.83878177829
1963,180231.43052472471
1964,180230.71206611826
1965,180077.84746317146
1966,180129.68488445485
1967,180264.40716027946
1968,180158.73509493016
1969,180170.66429397784
1970,180170.9311545855
1971,180294.61808137293
1972,179926.38915796997
1973,179968.05469964587
1974,180025.75675526619
1975,180175.87234580907
1976,180253.01205937547
1977,180075.97695720562
1978,179172.33910966126
1979,180186.44622516361
1980,180119.39143718444
1981,180177.93595748954
1982,180451.84412052945
1983,180111.21094897838
1984,180070.05044393384
1985,180066.81944018783
1986,179926.82445279305
1987,180151.26168638075
1988,180298.89101975353
1989,180034.74843808424
1990,180150.85919293584
1991,179840.25281469253
1992,180127.65428881085
1993,180212.37627896597
1994,180072.68492367634
1995,180149.13133086229
1996,180223.65390412082
1997,179957.35537055312
1998,180167.4990597812
1999,180116.40806400831
2000,180113.47334576666
2001,180276.22427041052
2002,180134.84942919048
2003,180089.99638677028
2004,180124.77419441796
2005,180081.37473477595
2006,180221.95598165836
2007,180184.41525576325
2008,180108.96267930698
2009,180063.78129455278
2010,180163.14606436715
2011,180235.66565565771
2012,180047.65781207936
2013,180215.29674441772
2014,180046.91361935769
2015,180198.65751942329
2016,180102.18567911338
2017,180324.05909005922
2018,180033.81329828437
2019,180104.20384984137
2020,179916.91221908247
2021,180277.95042304322
2022,180198.27355027717
2023,180126.41989107849
2024,180142.68921979496
2025,180045.83110055662
2026,180393.74620102564
2027,180132.78759762272
2028,180167.36273852916
2029,180162.09825397687
2030,180200.32965939134
2031,180242.5694178096
2032,180192.3994315179
2033,180215.03559566665
2034,180228.84231069573
2035,180125.68606874841
2036,180099.9969046785
2037,179963.22003405247
2038,180272.9030896349
2039,178865.7067387127
2040,180101.4858308869
2041,180214.39458580053
2042,180158.39589945428
2043,180068.29781692883
2044,180162.86190986846
2045,180191.57828424795
2046,180078.58868242073
2047,180138.35433562339
2048,180187.83952860447
2049,180170.68854779814
2050,179848.72047355311
2051,180265.49027488282
2052,179922.54075420677
2053,180409.8099370744
2054,180165.09898606749
2055,180229.02899343436
2056,180134.08125705158
2057,180101.86031815092
2058,180239.65513898362
2059,180581.56636067096
2060,180138.5100580884
2061,180108.63726957596
2062,180200.70662435881
2063,180179.59210431989
2064,180130.4475037978
2065,180182.96989679211
2066,180085.55500922527
2067,180199.53627219272
2068,180083.66871532961
2069,180230.63549000843
2070,180179.90515831017
2071,180130.09790004336
2072,180176.17343106537
2073,180235.97560757172
2074,180291.55678134866
2075,179924.29262085579
2076,180456.13033232561
2077,180257.4663891994
2078,180168.54654884993
2079,180162.58425149511
2080,180104.32782894355
2081,180167.98877005908
2082,180268.75611174299
2083,180198.97554220841
2084,180178.03901371171
2085,179282.08364443725
2086,180213.93945548969
2087,180185.44699025602
2088,180158.25332736777
2089,180173.22993885589
2090,180109.62358524086
2091,180094.57459674816
2092,180230.31760048808
2093,180087.94572902477
2094,180291.05835288635
2095,180228.58912098009
2096,180276.31656883805
2097,180025.86904725304
2098,180173.20811524743
2099,180062.84700446515
2100,179993.90934895133
2101,180325.95700506336
2102,180001.99509685056
2103,179921.08224298983
2104,179951.86402120307
2105,180140.16216867988
2106,179935.12002859759
2107,180055.63051489447
2108,180099.83707466401
2109,180146.21137932051
2110,180123.74422120058
2111,180464.60835917236
2112,180159.02091707088
2113,180115.98564842192
2114,179848.26084028021
2115,180118.56492576891
2116,180153.98591543338
2117,180305.70726321504
2118,179982.0584765235
2119,180168.20815907264
2120,180147.07309470535
2121,180101.39931241775
2122,180120.06919080167
2123,180290.20752689429
2124,180135.6542772805
2125,180066.16224423726
2126,180178.18278877559
2127,180139.40175955306
2128,180106.55473771325
2129,179963.02948445352
2130,180223.98297912593
2131,179948.88239000677
2132,180100.61241383394
2133,180097.28805233203
2134,180187.3765610535
2135,180276.76566676699
2136,180150.60131686888
2137,180109.43310636858
2138,180166.25180802954
2139,180249.93058894831
2140,180206.3327425587
2141,180142.64554137347
2142,180179.72255774896
2143,180012.64606513019
2144,180229.81930718271
2145,180093.57671552265
2146,180043.63842215133
2147,180153.23778249393
2148,180147.64479739941
2149,180242.07504464834
2150,180122.58416007788
2151,179503.16782070237
2152,180152.88160022459
2153,180170.35081450982
2154,180260.37182910345
2155,178940.63416197622
2156,180168.39192268974
2157,180105.762639936
2158,180070.16335153751
2159,180147.2584504711
2160,180091.00039761531
2161,180187.44479645224
2162,180096.05457047967
2163,180241.52930636454
2164,180105.54561509384
2165,180179.55277163794
2166,180170.9168323226
2167,180189.42853577706
2168,180177.89714197791
2169,180262.85884317869
2170,180182.56454494412
2171,180108.57215382089
2172,180201.76328977311
2173,180152.36599054103
2174,180217.23215281876
2175,180106.60730584391
2176,180063.91527132608
2177,180168.72357744825
2178,180276.34955471184
2179,180108.4176677303
2180,180348.76320946222
2181,180026.72095774621
2182,180272.25747298027
2183,180221.55198191426
2184,180094.70773402584
2185,180407.41535674204
2186,180124.8065516944
2187,180090.78217775287
2188,180163.91489535308
2189,180144.23479880669
2190,180047.78534085269
2191,180154.31380572263
2192,180174.12279918554
2193,180143.33070568918
2194,180215.57598279099
2195,180168.00433381528
2196,180214.94872653167
2197,180225.28283965887
2198,180057.63770279032
2199,180190.48875394769
2200,180242.32746035044
2201,180082.03551290274
2202,180158.14641761256
2203,180119.43480883111
2204,180138.20664850163
2205,182243.05610890361
2206,180110.96545427496
2207,180133.8484402555
2208,180352.23648105716
2209,180174.45831204791
2210,180367.42847790418
2211,180213.35868922851
2212,180269.30481720628
2213,180204.87716912766
2214,180131.39820914372
2215,180275.25626141054
2216,180183.15982293876
2217,180135.78629526534
2218,180154.21305862756
2219,180116.09858241753
2220,180160.29410264769
2221,180165.20849182038
2222,180191.76600900551
2223,180041.248338342
2224,180078.2024152524
2225,180181.30692097836
2226,180173.20269797629
2227,180255.81727523683
2228,179401.19123226588
2229,180151.77580529952
2230,180194.17859027657
2231,180308.37363058521
2232,179792.06887147634
2233,180232.52769956543
2234,180322.60083364396
2235,180140.79579179059
2236,180300.97247249549
2237,180306.56507903343
2238,180297.1829774208
2239,180150.33677585458
2240,180060.206663016
2241,180163.67328460436
2242,180174.30814493418
2243,180160.34458421887
2244,180223.70203795595
2245,180144.57128713501
2246,180176.32161913597
2247,180089.3054361291
2248,180181.14303443453
2249,180164.711046571
2250,180218.99439473372
2251,180197.98186495708
2252,179988.22175225377
2253,180176.56068789016
2254,180174.61526616433
2255,180189.3086668427
2256,180082.90711455606
2257,180046.51548496305
2258,180094.99280881591
2259,180136.89881151402
2260,179539.59583914254
2261,180263.74823964416
2262,180376.3625249925
2263,180331.31971805927
2264,180158.80602240763
2265,180255.32163638232
2266,180092.1447761911
2267,180057.93941705191
2268,180151.07117203786
2269,180326.31130770085
2270,180079.18755593753
2271,180143.63092836097
2272,180169.33838211524
2273,180319.90786934964
2274,180222.46140595493
2275,180290.01384666428
2276,180185.40294892699
2277,180175.02689967724
2278,180143.19472971471
2279,180190.29342477227
2280,180199.07541912817
2281,180209.7152858529
2282,180219.4749195273
2283,180072.03784373036
2284,180133.95692235639
2285,180157.92219194531
2286,180064.46576886077
2287,180268.25535341725
2288,180306.04198691138
2289,180101.65419665494
2290,180370.99132253046
2291,180127.08319509908
2292,180179.30539046871
2293,180160.13188794153
2294,180152.22139979244
2295,180116.69981914779
2296,180068.93260893991
2297,180187.53306519423
2298,180136.42677504037
2299,180077.57642984443
2300,180077.5899867664
2301,180253.03844969894
2302,180156.67695688119
2303,180106.74231792314
2304,180176.99220667378
2305,180157.77555026548
2306,180204.1528841586
2307,180129.15057252193
2308,180102.00555193448
2309,180164.24030105915
2310,180222.94770546135
2311,180027.90033597738
2312,180446.50342906523
2313,180079.01646999095
2314,180184.44721500011
2315,180194.64237162081
2316,180216.95314527643
2317,180159.17694796729
2318,179950.15672699118
2319,180393.80135891732
2320,180153.44715267618
2321,180495.61732408751
2322,180145.20865000086
2323,180023.42217376162
2324,180340.16630824644
2325,180191.72066282085
2326,180226.11272843648
2327,180018.46905337294
2328,180313.88642810975
2329,180032.39575323122
2330,180143.02739907242
2331,180111.04455107619
2332,180229.83225895057
2333,180110.00877338037
2334,180090.34202815456
2335,180203.18443880192
2336,180123.734660769
2337,180222.77746255408
2338,180161.44671352819
2339,180065.80149814743
2340,180165.70553478744
2341,180181.93601653128
2342,180122.99179064945
2343,180242.3188351595
2344,180402.33454272244
2345,180140.05243516748
2346,180273.51354099921
2347,180141.48121618482
2348,179704.11071665969
2349,180326.93032197852
2350,180118.91405065864
2351,180125.59724291254
2352,180110.19167115106
2353,180172.16728583607
2354,180055.95550355158
2355,180222.50883227313
2356,180177.64300586798
2357,180201.90661307785
2358,180212.3450879046
2359,180171.05512405664
2360,180283.95531338552
2361,180152.80969852387
2362,180191.64914725238
2363,180220.49309507626
2364,180172.61615323147
2365,180223.18904988235
2366,180020.79570718104
2367,180169.69097545146
2368,180433.51968198307
2369,180092.52219424379
2370,180173.41666468265
2371,180091.86771946892
2372,180198.00742097339
2373,180165.03089713698
2374,180178.31800885758
2375,180215.40711967813
2376,180220.55196503166
2377,180033.0371566501
2378,180047.38667329759
2379,180150.96229819622
2380,180191.19309906205
2381,180138.77812718431
2382,180225.15179498319
2383,180183.67581789143
2384,180054.38302835485
2385,180196.32619032043
2386,180139.14427142363
2387,180112.95684428368
2388,180173.85439664463
2389,180171.58590097184
2390,180205.17630637408
2391,180196.17137841263
2392,180181.80433459976
2393,180113.68370434438
2394,180095.23579613987
2395,180102.63713267003
2396,180284.91398810537
2397,180107.35808063435
2398,180112.01297424827
2399,180121.4001075617
2400,180204.25599787597
2401,180164.77200545353
2402,180089.13459094541
2403,180151.78406874323
2404,180082.05123936918
2405,180205.88462876747
2406,180091.40307884174
2407,180293.43085918939
2408,180087.56468493986
2409,180198.03899818816
2410,180303.48251883144
2411,180082.1560262751
2412,180165.41888518387
2413,179955.38720248081
2414,180359.93414435876
2415,180150.62046160034
2416,180156.92778909704
2417,180263.3664127583
2418,180165.50421487109
2419,180362.40112847753
2420,180243.75681438838
2421,180212.32634680445
2422,180159.87377587028
2423,180113.66680583061
2424,180250.86252358678
2425,180199.20994802663
2426,180346.7011536072
2427,180077.38187334986
2428,180394.91812782967
2429,180243.6382741007
2430,180032.62997250009
2431,180001.76132343549
2432,179766.02145184038
2433,180104.04145358677
2434,180123.94603687536
2435,180087.65682170613
2436,180155.12371914365
2437,180078.95088888158
2438,180083.22861965804
2439,180091.29563231175
2440,180217.06183749612
2441,180133.56956360565
2442,180200.08234431045
2443,180194.39939185802
2444,180073.11775548416
2445,180479.58856685867
2446,180233.29765258869
2447,180184.22472682947
2448,180220.89232761186
2449,180168.19022862584
2450,180111.00048868585
2451,180139.3255591662
2452,180034.17046787759
2453,180170.65104728789
2454,180077.90527505992
2455,180094.01365410397
2456,180098.15409793242
2457,180146.28945998853
2458,180122.19388531373
2459,180161.35362006986
2460,180179.0450477587
2461,180265.58159001495
2462,180312.75698365801
2463,180251.42733578553
2464,180241.97244427662
2465,180126.04756123683
2466,179944.03791564584
2467,180044.54503459198
2468,180175.75897490408
2469,180304.87231668556
2470,180172.83643192382
2471,180321.0318068887
2472,180427.1522820534
2473,180315.13774286694
2474,180092.40689449594
2475,180012.90871564037
2476,180123.28128843632
2477,180044.10574023827
2478,180165.7093131062
2479,180166.81215310702
2480,180183.16665730608
2481,180187.99086881502
2482,180105.27030535837
2483,180243.39665152325
2484,180046.41361985006
2485,180164.42532456224
2486,180206.10150831996
2487,180047.9648116696
2488,180274.36856516136
2489,180128.00726931644
2490,180239.7274583531
2491,180220.67532919542
2492,180142.6952797267
2493,180183.52979578829
2494,180174.84364768668
2495,180160.83033191867
2496,179994.41005454806
2497,180087.236624955
2498,180074.71015148886
2499,179888.91358865818
2500,180149.24933150623
2501,180092.97737290669
2502,180244.44328321301
2503,180086.34778234066
2504,180136.45336280583
2505,180130.6619904433
2506,180280.97696917539
2507,180148.24381622218
2508,180167.71095128491
2509,180199.51710646678
2510,180191.18269933111
2511,180049.67803991813
2512,179683.1813265711
2513,180324.62542363731
2514,180061.06115574879
2515,180274.74267994578
2516,179979.0110344314
2517,179951.82870543588
2518,180363.00618737261
2519,180217.61641059566
2520,179971.68104110833
2521,180536.76270342505
2522,180205.34418983076
2523,180160.17961083958
2524,180366.97383463086
2525,180108.16242003583
2526,180206.62326886965
2527,180182.63191260613
2528,180084.38269437215
2529,180055.41653541737
2530,179939.39941455732
2531,180127.03015486535
2532,180133.26709077146
2533,180166.51513898699
2534,180191.06959272962
2535,180113.4228353721
2536,180126.81102749798
2537,180068.26537854713
2538,180045.97932850107
2539,180190.93283358245
2540,180392.69855347578
2541,180235.25235534672
2542,180311.82359775642
2543,180240.85544600824
2544,180203.66105103341
2545,180141.75756101753
2546,180095.70922333113
2547,180112.22434867278
2548,180235.76481311297
2549,179079.23095879407
2550,180163.02716952411
2551,180405.09062444733
2552,180154.79695491886
2553,180184.42843297287
2554,180098.58294256934
2555,180215.25730388347
2556,180176.91846740656
2557,180144.347066836
2558,180097.10889566908
2559,180365.40326298971
2560,180183.20723757846
2561,180053.23139095388
2562,180057.55879931687
2563,180255.91719507598
2564,180158.44861091638
2565,180183.91363361446
2566,180201.52320716102
2567,180071.26158470471
2568,180195.25335016218
2569,180191.02142929929
2570,180006.1432918323
2571,179976.95238026907
2572,180148.23538029805
2573,180140.50959359773
2574,180046.77469174762
2575,180270.27003701366
2576,180170.44813099067
2577,180172.95552878676
2578,180153.54603810294
2579,180211.08746213734
2580,180112.30307499043
2581,180273.54823572218
2582,180110.15180777066
2583,179793.39512983061
2584,180225.91366713005
2585,180097.70728386534
2586,180132.09490446962
2587,179664.69961031454
2588,178860.14648495696
2589,180070.73438521827
2590,180125.21611798898
2591,180253.23366333509
2592,179921.47361409824
2593,180278.89123441005
2594,180224.29675922613
2595,180096.25534242188
2596,180197.74210183471
2597,180157.83302066871
2598,180200.41289057917
2599,180085.92633249657
2600,180079.87218009128
2601,180121.71815794247
2602,180128.81567264663
2603,180122.16569475469
2604,180333.45417194846
2605,180106.1726301829
2606,180203.30335518345
2607,180281.64202052506
2608,180108.56328020949
2609,180264.73294044498
2610,180018.31646943348
2611,180175.37134694328
2612,180193.28358808855
2613,180118.07023678694
2614,180284.25694618773
2615,180208.16954103569
2616,180078.46201154339
2617,179813.02591660246
2618,180228.105162433
2619,180396.5415520625
2620,180075.00112591419
2621,180185.40710805828
2622,179956.73249244684
2623,180110.84678036504
2624,178217.79432898297
2625,180184.550163562
2626,180305.11240485648
2627,180187.91656409227
2628,180227.43343452775
2629,180031.36971725692
2630,180094.15588009806
2631,180177.42311912024
2632,180124.21972527099
2633,180335.39605491361
2634,180129.29590574521
2635,180042.18075512693
2636,180101.14298347215
2637,180057.89168114273
2638,180111.06903539825
2639,180187.44754555769
2640,180222.76341713066
2641,180156.55453434505
2642,180212.45266826614
2643,180130.35026754401
2644,180206.9497233397
2645,179937.33999117749
2646,180114.2937525131
2647,180193.48470910659
2648,180402.89230230253
2649,180109.02522338423
2650,180283.32178661594
2651,180105.76086059905
2652,180241.11876585102
2653,180138.19477693198
2654,180130.78173926048
2655,180202.5145729834
2656,180280.51275734999
2657,180179.13523685513
2658,180148.86898595802
2659,180147.77121497475
2660,180185.99858806387
2661,180415.90688990045
2662,180305.86805173958
2663,180020.65880360449
2664,180335.28568922245
2665,180208.71555587271
2666,180162.1990561405
2667,179766.06099183951
2668,179809.27333579192
2669,180347.04741053778
2670,180126.99352050159
2671,180193.46881964416
2672,180037.95855219563
2673,180188.69354670015
2674,180135.29351379545
2675,180088.32861419866
2676,180134.41777888394
2677,180135.79993663717
2678,180124.01937438271
2679,180071.70686445959
2680,180091.63686452387
2681,180168.13197228813
2682,180178.30663693839
2683,180183.02889743418
2684,180175.12969936291
2685,180185.48759967615
2686,180280.27108537883
2687,180278.83993900186
2688,180154.55716079619
2689,180330.29890175612
2690,180033.64763288613
2691,180167.79932907681
2692,180069.79091694715
2693,180041.97359311377
2694,180018.26416011152
2695,180283.87482087134
2696,180259.92211121175
2697,180155.59036504349
2698,179967.35260275373
2699,180161.97734331456
2700,180142.85528608994
2701,180203.82601958414
2702,179863.19429769355
2703,180238.79707712325
2704,180152.869609357
2705,180121.56819291523
2706,180026.53137886096
2707,180065.10775616829
2708,180231.91369125474
2709,180074.2839342053
2710,180105.48552223048
2711,180192.37893934682
2712,180054.98660536291
2713,180197.40357659
2714,180278.84379625227
2715,180127.57508551021
2716,179972.35647656888
2717,180185.30119313931
2718,180092.72593944165
2719,180153.06653841847
2720,180022.19698831963
2721,180096.16365395146
2722,180174.78783248019
2723,180104.45138064824
2724,180074.41960121784
2725,180090.98171099459
2726,180180.56149952259
2727,180312.92182020584
2728,180156.71656533523
2729,180093.68192771394
2730,180158.16852201702
2731,180113.45349534752
2732,180220.32370807879
