SalePrice,id
320551.6949673301,1682
180758.1571032271,1683
177031.50592298666,1684
175707.92349911158,1685
167858.3650696046,1686
174089.09740325244,1687
189156.09872274025,1688
196665.9324505539,1689
199987.54270210682,1690
186979.31120988564,1691
270939.69959719747,1692
170797.6539140258,1693
184650.3151745898,1694
169535.5477065146,1695
273139.3075700048,1696
174714.3027565062,1697
356328.72433607455,1698
310821.24422659323,1699
250690.6108084177,1700
275275.7655233689,1701
239339.26262258212,1702
242622.78779001473,1703
274618.46154286165,1704
240254.72589821563,1705
351918.58074919344,1706
213223.89261894714,1707
200166.4862653449,1708
272020.55996584473,1709
217809.24435683843,1710
271321.50626718486,1711
257725.6394082395,1712
275776.6887206795,1713
221973.24773980916,1714
208302.0447889975,1715
184707.9257707722,1716
178302.8199177089,1717
136842.92629511468,1718
208628.25938534676,1719
245426.44968563583,1720
166354.44160623226,1721
127172.52926930528,1722
155390.5140189213,1723
204903.54440444306,1724
236352.28254240216,1725
184387.67089248297,1726
150056.63381202635,1727
177684.4938215232,1728
167523.19336402926,1729
159384.8249172875,1730
121720.38717745735,1731
125576.66575250441,1732
114362.07554234349,1733
120517.87605578027,1734
126408.52857944198,1735
109538.27548436887,1736
300626.0142326808,1737
245427.90980908184,1738
244841.06712087514,1739
205655.2127745321,1740
186161.2012545503,1741
172304.63340812497,1742
179672.25082832115,1743
309047.6301120954,1744
218225.19329284367,1745
187923.17215696946,1746
216429.6539849952,1747
216340.33738395272,1748
143793.24088894977,1749
125301.22798789325,1750
250193.1435772964,1751
116708.20354765073,1752
150776.58143069263,1753
197324.75758786293,1754
163244.20339959324,1755
125232.62671663873,1756
120874.81093065959,1757
146173.97528410924,1758
162914.81203525115,1759
165864.85923613625,1760
145371.68812762402,1761
178226.21154473803,1762
186586.11649935058,1763
114040.63394846817,1764
162901.68742841436,1765
189156.81595542404,1766
221057.0622017573,1767
141194.72600067966,1768
176359.5434282763,1769
152452.0493851004,1770
126120.31772082669,1771
129969.54891021109,1772
128605.38972472986,1773
140659.8508497246,1774
141933.40904825088,1775
129414.13031068043,1776
108882.79690210527,1777
138695.80415989942,1778
117226.33401048505,1779
181779.59824793355,1780
127000.85743430896,1781
87811.7658494559,1782
141429.45751269785,1783
106688.54341016029,1784
124913.87717866992,1785
143039.07003650616,1786
166335.06235727633,1787
59761.727062709615,1788
100343.99352158888,1789
77853.67901801469,1790
179312.72226682067,1791
157557.8324752591,1792
129183.1835140015,1793
154077.2100886157,1794
133174.70342407876,1795
132423.87430412433,1796
114687.15140915576,1797
121971.34263340123,1798
110452.68063832355,1799
133045.85986862725,1800
125280.06022123339,1801
145466.23835416883,1802
149797.0738098811,1803
136516.72198271292,1804
137478.25272870943,1805
123426.69188716784,1806
138741.113874872,1807
127472.42288257518,1808
122748.89597305664,1809
140454.9676491876,1810
94718.03516925311,1811
97154.81147305814,1812
122499.18352032048,1813
95240.08373775157,1814
53868.5990438336,1815
97675.2119126006,1816
104381.68655252717,1817
140412.1607589686,1818
126472.34537546712,1819
50723.16507187457,1820
118130.69890177346,1821
151309.08350609252,1822
43011.8763347621,1823
129940.52615292506,1824
138362.70349963754,1825
103623.15648508017,1826
102392.64939761948,1827
136571.82805482968,1828
126078.73993938173,1829
136469.0869887157,1830
148754.86013989412,1831
74802.07394957596,1832
142185.41208073328,1833
117805.93148961723,1834
120672.87487352552,1835
124286.23885388674,1836
86656.0829682035,1837
121411.23652274736,1838
96384.34722040744,1839
143454.84326238657,1840
133963.5490951538,1841
88487.73732532347,1842
128038.84663120304,1843
144936.30903128476,1844
143189.581281606,1845
156253.39946813608,1846
165843.67935903388,1847
53223.9627586093,1848
113446.62337609942,1849
116939.78290887852,1850
151783.30155443156,1851
126135.2236144926,1852
121035.30694303372,1853
165757.49039301884,1854
148718.6354547147,1855
224095.00956430892,1856
135751.34081484348,1857
136444.44828439225,1858
122454.48786338167,1859
145342.80348235046,1860
121929.57641153115,1861
326869.00035889447,1862
307301.9865894017,1863
307371.16585507325,1864
343074.04696168506,1865
330872.59622933593,1866
231591.35931949614,1867
287204.0957522886,1868
201557.6552116938,1869
227403.33734263293,1870
259654.87305039988,1871
174467.04913612438,1872
234655.95654423867,1873
153629.38123424485,1874
198821.46422626017,1875
197421.95811124414,1876
209802.65343834233,1877
207665.70501403153,1878
128498.96461174477,1879
133594.01568779175,1880
243445.30958254155,1881
244449.6281552973,1882
186531.47723715578,1883
202823.4483908803,1884
244213.3408823924,1885
292145.131327149,1886
212423.35184408404,1887
271827.9318697243,1888
164888.70062713575,1889
113625.05243901159,1890
136009.0278826183,1891
97864.74685237458,1892
124555.19920721192,1893
123045.90563835135,1894
133751.5456779434,1895
127824.1180178666,1896
115878.39105081982,1897
109615.70378230618,1898
163261.0340501708,1899
157194.9619750068,1900
169714.57842414084,1901
152782.4139858056,1902
219290.7125140506,1903
147211.86484870117,1904
199977.6576567757,1905
156683.27529982425,1906
206278.25886304353,1907
110777.70263008185,1908
132735.3224143685,1909
119828.41347253973,1910
222345.51590934204,1911
333727.15415972564,1912
142599.72166588105,1913
53730.040288097945,1914
295934.6143424619,1915
65288.57078663481,1916
252349.37571590758,1917
140879.73610157473,1918
176481.71011793733,1919
154334.46978230827,1920
383149.3557896146,1921
322157.281264974,1922
231975.65265142632,1923
215778.8876884337,1924
196192.23075894074,1925
369725.06970438315,1926
133549.23593721248,1927
158452.19607356272,1928
124883.42616545327,1929
134164.09021765093,1930
142418.70460177504,1931
141392.35826457903,1932
183723.70111095946,1933
182695.8714409413,1934
170053.93832019327,1935
194877.84151805632,1936
185532.5055134694,1937
170208.58291634027,1938
242256.70266094294,1939
192870.08664690677,1940
170268.75280551045,1941
185377.6390234414,1942
213087.1610760785,1943
368629.5018273508,1944
397822.1872552324,1945
130646.31954716129,1946
271679.11909844994,1947
170677.35345034127,1948
246613.97059317262,1949
191150.93865968825,1950
243959.2069698242,1951
206072.96893977217,1952
164440.60862563166,1953
183072.34532951372,1954
136255.98736746435,1955
298870.507195676,1956
151598.03779822105,1957
301532.2695666584,1958
144156.3370856411,1959
115542.25559967756,1960
120199.74349106371,1961
98319.64292162066,1962
105425.76919453502,1963
106746.84302881667,1964
140441.867977683,1965
139844.03523402178,1966
291057.09999061935,1967
416499.50242220133,1968
389962.43419081316,1969
412184.2600091711,1970
459320.08481583826,1971
382440.1009624631,1972
265658.11884290306,1973
336640.77572424454,1974
451298.3775231466,1975
275881.06663705385,1976
353350.3450037718,1977
349057.93402609346,1978
327559.7865399131,1979
203030.10619168446,1980
342075.4575016427,1981
219430.4943524793,1982
206115.5611158555,1983
170098.53766224562,1984
224159.054904751,1985
208863.93602940865,1986
183712.7260078492,1987
174969.10677905596,1988
191969.87586980098,1989
208014.2462489755,1990
228687.78039084197,1991
214478.25599364337,1992
168358.7636471241,1993
231053.9942591709,1994
184816.39081179904,1995
250833.37808172582,1996
318605.707974995,1997
318952.9537224052,1998
280109.3405899544,1999
319515.8432388336,2000
272992.7434740578,2001
242461.1531291474,2002
256565.75331706702,2003
277959.304296977,2004
227255.20877432628,2005
222510.22078457836,2006
251286.63488800926,2007
214291.61530548157,2008
195726.19449014546,2009
197863.9139040666,2010
145152.15459785733,2011
176139.50059219723,2012
178351.13149855775,2013
183255.86626684672,2014
208887.6350891245,2015
190152.25703256743,2016
193439.7709486977,2017
118028.58977966604,2018
132401.02226916148,2019
103784.38178133078,2020
103231.5283778535,2021
182828.03074478178,2022
143338.4075977881,2023
269263.5276204839,2024
351625.7785335294,2025
174816.0393865927,2026
158413.10191609082,2027
155063.04312732568,2028
168534.22704214463,2029
266156.50557772384,2030
232419.0052604155,2031
254280.38547054978,2032
257563.13924807456,2033
173692.11349346003,2034
219480.80787975012,2035
202331.86582236708,2036
209050.10075087982,2037
320653.28044896375,2038
232605.53460850683,2039
270626.48267783993,2040
298336.784985643,2041
206730.52895822172,2042
174357.33478309345,2043
175465.78560866043,2044
215006.28348904307,2045
146405.3998541842,2046
146747.08530450513,2047
141800.13523113186,2048
143956.778466509,2049
179818.67025002252,2050
105213.82937593608,2051
124481.22598687871,2052
148698.51543949946,2053
87400.90387220838,2054
159290.2934817312,2055
148708.24767973513,2056
112574.58172160346,2057
216575.7786579296,2058
132760.24245591986,2059
172989.8390716132,2060
176843.64454791564,2061
128633.61981372592,2062
116540.76036661815,2063
137857.61940340273,2064
119041.146016059,2065
164752.51236619393,2066
113710.07881365725,2067
149311.66677545977,2068
87970.37149648866,2069
117793.00785724948,2070
94293.15530335836,2071
136649.00976217314,2072
133419.93843518966,2073
188189.67190540614,2074
151090.16884827035,2075
120491.27525076103,2076
151814.34953602037,2077
125712.59900817295,2078
134778.33865239724,2079
116998.36199693596,2080
128855.29640424006,2081
123601.91094099484,2082
149603.44946726892,2083
109048.91589120653,2084
114648.43950003837,2085
116682.58379486784,2086
124126.77665402839,2087
97186.05900257945,2088
76524.63792475816,2089
123685.52783596188,2090
109462.47178113674,2091
120757.61546664342,2092
115661.54605293726,2093
112893.17486155297,2094
149119.98530194355,2095
83999.89869085854,2096
97649.48079147041,2097
149290.75345752444,2098
51650.326000165536,2099
78284.12961004357,2100
118007.09997770359,2101
129264.0089837764,2102
105825.50141995646,2103
141238.9856130179,2104
128407.61138937942,2105
66874.41788488475,2106
188958.34391143627,2107
116459.45668304032,2108
110547.88602563101,2109
128290.33731197585,2110
137649.96794984577,2111
137784.66199208467,2112
120192.59380913714,2113
120630.06916836654,2114
162664.56921871827,2115
118256.09358089797,2116
151207.44813005446,2117
127331.00609960093,2118
109806.65114902596,2119
113239.90849327623,2120
98857.98897901483,2121
114141.9802076981,2122
82887.55413662645,2123
160836.51627193525,2124
128359.32076572014,2125
147547.1137388663,2126
162984.83062049194,2127
125803.81167650841,2128
95398.25985077032,2129
136538.05973592846,2130
143554.32136213826,2131
113363.62264003496,2132
123402.01138319392,2133
123686.9864813675,2134
99355.91068457217,2135
78640.81962273241,2136
106927.81911492044,2137
132628.6785490992,2138
152857.96872710393,2139
139736.73974773014,2140
165793.78227438248,2141
125308.09716366274,2142
147918.11776066714,2143
123716.58563783369,2144
137563.7405603089,2145
172108.65988332342,2146
143221.79764908546,2147
134544.73205644882,2148
150249.41068720265,2149
236342.9810557159,2150
117072.80163147867,2151
172694.9626487309,2152
160553.73696281473,2153
101462.95473695786,2154
141226.2892817713,2155
260455.3602855733,2156
226151.22036606187,2157
237481.60623748903,2158
214656.85531903693,2159
181291.28185736813,2160
238122.49836311012,2161
360654.420150851,2162
333539.5486588904,2163
256245.17417706593,2164
203410.8516495293,2165
159357.47106533792,2166
219544.42244193933,2167
191567.27052520754,2168
197940.61998404076,2169
217378.06401754738,2170
159589.05244175496,2171
133262.90487971826,2172
172205.28279138205,2173
222205.338330278,2174
302308.7023304417,2175
312902.0597657115,2176
236387.10767000483,2177
213526.65541507106,2178
136513.99312606867,2179
212945.09211971788,2180
192831.60541889461,2181
224129.32335967195,2182
189999.59150252008,2183
120558.54063224915,2184
129395.27666996558,2185
145835.1479237582,2186
153512.77244899684,2187
155774.12066264858,2188
262171.4647261108,2189
80983.29048458123,2190
81833.62521537264,2191
88195.40717181642,2192
111000.2705485365,2193
99903.42610996522,2194
102117.12526504604,2195
101681.18014298048,2196
116236.73886174659,2197
160503.65164042579,2198
180571.70294246988,2199
149898.12534012104,2200
147634.01853689758,2201
215682.22377679628,2202
137909.87671586906,2203
177883.59270256734,2204
118420.31845364867,2205
139992.23867642006,2206
225849.2279517127,2207
268654.3611787581,2208
242934.40143260494,2209
122035.03262034737,2210
120261.05872667907,2211
120885.96110248375,2212
104988.6329915419,2213
136767.8818648327,2214
102080.67115465205,2215
148269.4159252863,2216
68341.55477144681,2217
68824.60359192101,2218
67622.9680213616,2219
56263.36995660948,2220
296985.4675225956,2221
272753.8495060173,2222
283756.9017716254,2223
208281.4913641942,2224
118959.65558071245,2225
181331.27011949234,2226
196554.23542374227,2227
265526.58889372554,2228
251119.0005779321,2229
152513.39995739548,2230
210111.0421678149,2231
178627.738738795,2232
177569.0314308001,2233
242826.0952834827,2234
216146.5104102521,2235
253341.8278800781,2236
313752.0792094314,2237
196688.34231655614,2238
110813.22111096261,2239
154532.96867150528,2240
154107.44183887844,2241
124976.60619826084,2242
133851.679806086,2243
105164.73815725817,2244
102154.02671304793,2245
140748.184067862,2246
117946.2878403405,2247
121359.9722638201,2248
119248.55098818618,2249
132194.82374035055,2250
108024.44253624408,2251
182610.851538961,2252
153234.07863123022,2253
182805.3007719439,2254
184849.57030846935,2255
181333.44213873474,2256
207424.20597990637,2257
162345.46281686507,2258
174323.07966012257,2259
161313.26054550384,2260
197090.46557396493,2261
211668.42756238123,2262
377783.8037806765,2263
446880.394157391,2264
174568.97710482345,2265
313428.90729588806,2266
359034.8927057566,2267
432511.6708386745,2268
152071.30189704412,2269
201310.88498098453,2270
215440.20897053578,2271
195592.33906037422,2272
165021.21759645725,2273
178311.54221295842,2274
153946.5448922663,2275
189884.67924837768,2276
182219.5562611532,2277
149739.0714240851,2278
126281.62173687082,2279
118101.3309902129,2280
163001.7247139202,2281
182203.33336332507,2282
109003.77719352569,2283
112357.55865066341,2284
142176.92434659504,2285
123534.61891697056,2286
371166.1292696673,2287
273314.0609832852,2288
365844.3368025889,2289
448725.32977853605,2290
337760.51816914335,2291
443748.4934994665,2292
465091.66290481563,2293
405886.5728413587,2294
467727.1898114277,2295
279251.90212879085,2296
342177.1051007468,2297
336994.2943241094,2298
353017.3876035783,2299
340987.27075465315,2300
312815.09857875743,2301
250690.41150278234,2302
248454.60866638945,2303
253675.08320043248,2304
192515.55096702167,2305
187350.95194126462,2306
195939.7769175634,2307
229404.66282476287,2308
286415.7499052463,2309
211924.136645033,2310
199110.99305506007,2311
177309.65359719115,2312
172800.03465620015,2313
172933.4623139964,2314
182336.72436149372,2315
195296.43947485453,2316
187666.36724774633,2317
179322.2392967731,2318
183537.30596356484,2319
187156.15784408536,2320
237939.3018077068,2321
179400.3653598933,2322
198082.71459729807,2323
182926.67688317233,2324
215125.59633774162,2325
177742.21291450667,2326
203058.19780285348,2327
223263.48749753175,2328
192383.3263910147,2329
180515.38349628783,2330
341926.8495922186,2331
400568.4612298016,2332
323245.2718629257,2333
258156.0693527762,2334
286756.42731769715,2335
310725.83840019524,2336
197393.50178102954,2337
265828.15099904087,2338
221284.70936770254,2339
391379.19832608366,2340
211766.23639855676,2341
237704.12076579226,2342
230101.91469541614,2343
213992.66419807717,2344
236446.18495206902,2345
212641.35324767017,2346
196680.146818472,2347
242067.4833420981,2348
181395.23470753143,2349
313795.26904574933,2350
254227.45983001965,2351
254130.04926968197,2352
236168.14699189196,2353
139670.1876311701,2354
147618.17893361318,2355
153005.71655547305,2356
189564.76937409668,2357
197240.98109137034,2358
133881.60882962018,2359
115913.58005332576,2360
146430.63175153837,2361
256934.61007517268,2362
140096.31204605487,2363
159174.3956296314,2364
216088.67904670106,2365
193405.11574684223,2366
223042.58352706084,2367
212542.64310555308,2368
217305.92367064036,2369
169765.75266104756,2370
165496.28462098958,2371
192336.4878264366,2372
286979.72196194285,2373
316645.60937140364,2374
254961.58538453822,2375
269560.95361710904,2376
329813.81300557253,2377
145065.33349549558,2378
194806.09149493108,2379
149196.33324388321,2380
167921.0628763994,2381
215804.75598803768,2382
204825.75707402872,2383
244880.46798811044,2384
161964.06935201044,2385
133604.48076224828,2386
137031.76060521897,2387
104328.06516649277,2388
118487.94774692689,2389
149963.60680029023,2390
146095.8897432121,2391
114176.76274189532,2392
172655.6903865019,2393
143750.10868498468,2394
211081.269523638,2395
143857.77390549547,2396
222591.13543263826,2397
135589.1961769338,2398
65707.46904717822,2399
62936.64878175311,2400
121223.83303585192,2401
136906.7105530583,2402
147196.99626931,2403
153992.7792400043,2404
158860.7997140399,2405
140060.9461947955,2406
124774.7305107387,2407
148923.3058568556,2408
120344.11980833183,2409
173640.62976835843,2410
113974.53025059024,2411
158031.76912036102,2412
129399.20101328456,2413
157639.06012388144,2414
133634.49338786778,2415
129684.77763302537,2416
131635.78309473442,2417
132005.83856783577,2418
127262.04853565592,2419
121565.73031219655,2420
148634.31794416785,2421
107682.20985869959,2422
115143.15549626027,2423
165156.48428515438,2424
195010.54560947686,2425
131449.09323832838,2426
132338.91314261084,2427
183203.8889181196,2428
113197.09782122035,2429
132935.66031256662,2430
108926.18973016378,2431
147976.93377888866,2432
148335.6527685561,2433
138796.91472419386,2434
151783.13779618547,2435
105242.33354050586,2436
102613.02275504923,2437
124055.50330349768,2438
103218.27407038627,2439
124032.4062531051,2440
94634.35798918134,2441
98265.1882756696,2442
126616.63953966642,2443
132328.10945823253,2444
87276.65486516457,2445
132035.88345918612,2446
181498.6284972372,2447
129599.0491273246,2448
111585.92051789635,2449
154768.72492095304,2450
119221.41281748364,2451
190910.33127372756,2452
93211.18427517771,2453
118710.05539023559,2454
121247.52763587661,2455
133395.73496592115,2456
137811.23740332416,2457
127130.6384070269,2458
107160.97447025827,2459
139559.60124755104,2460
127273.29741811764,2461
134252.29527884343,2462
124438.42885369531,2463
170537.05392687,2464
141982.65331125646,2465
117713.85914972349,2466
131274.85864321317,2467
82036.98508376164,2468
80322.23402091052,2469
194016.88967747695,2470
216582.91983692933,2471
165381.53997366963,2472
116517.79152690101,2473
73773.16146495049,2474
207914.10650091778,2475
115021.88681509135,2476
126720.84653966335,2477
152163.03461268486,2478
105548.98093056794,2479
154649.3409137366,2480
120051.9704908712,2481
126029.50536032682,2482
111281.52746191615,2483
122275.07676011634,2484
123543.8814168808,2485
150437.65188875308,2486
166297.26612682705,2487
166160.88254395424,2488
157301.84105478617,2489
145918.58061029186,2490
93522.63034618345,2491
197067.11009540863,2492
155972.31770123696,2493
152075.84843572523,2494
89224.88698382443,2495
238113.30990916863,2496
152995.67524015254,2497
107991.26878174233,2498
86647.2853294026,2499
119399.51000431672,2500
134545.1996945371,2501
145688.13081959554,2502
94762.02465097915,2503
172306.18591157673,2504
227102.43495644667,2505
250017.33693508254,2506
277344.27136144845,2507
250210.85941716516,2508
218264.9572092535,2509
223216.49038516232,2510
175942.31313509235,2511
208130.8261468466,2512
221736.37638087984,2513
265198.50776371465,2514
150663.0840540945,2515
174583.73664229026,2516
146940.4867859232,2517
156188.19109861605,2518
234762.55170471835,2519
221498.02604578904,2520
189560.9884502122,2521
221436.55375226014,2522
119249.52501977175,2523
135156.7304781974,2524
148323.9249972212,2525
137575.20903668526,2526
117754.32891646426,2527
128874.34205057037,2528
133686.53671054787,2529
125572.94556417482,2530
254875.60990155654,2531
223095.31330035298,2532
193294.34766282956,2533
235734.31217890407,2534
294534.5718160983,2535
231989.29838950475,2536
243805.1083405842,2537
183051.37430552047,2538
190659.0077383325,2539
175785.20073093072,2540
183871.28024511694,2541
164678.3422383106,2542
120988.56263255308,2543
122151.84823932932,2544
137432.49241848168,2545
121777.40339774027,2546
138335.74656445903,2547
150615.44439169578,2548
152479.93962050404,2549
523973.91024877573,2550
139643.9552574682,2551
129148.13011445264,2552
75689.93867118808,2553
95796.58997401125,2554
113071.01198052027,2555
98011.47948470192,2556
107159.77480666178,2557
147418.8921390238,2558
141565.10415677045,2559
154830.83514608638,2560
146065.22089143738,2561
139385.9688105182,2562
151130.95443862042,2563
201237.00427273952,2564
137860.67692143234,2565
154955.45507584288,2566
142987.8944758785,2567
204821.62554787242,2568
228828.5179580239,2569
117827.51154063099,2570
191609.6277414234,2571
153734.78071857363,2572
220680.9160175664,2573
290652.3081234008,2574
131673.2591987197,2575
118702.65760514303,2576
154453.36026926507,2577
82834.13092788556,2578
63994.67560062856,2579
86032.77773548994,2580
94538.5078593086,2581
100895.90169582775,2582
274009.54785389255,2583
172913.34343349186,2584
184109.72994240216,2585
220996.9397685126,2586
200114.66367477246,2587
138245.92325229407,2588
151132.10989252897,2589
201224.9522639936,2590
224359.50025136676,2591
210040.901585109,2592
256805.71939296625,2593
185135.59125215764,2594
208446.23524791526,2595
288435.64810423803,2596
186319.4688129971,2597
280506.7747521191,2598
342348.5952881365,2599
151502.93124701607,2600
143141.02539955996,2601
85656.65485096064,2602
94245.17320842727,2603
90603.62816885844,2604
82355.11756717163,2605
144549.36519252838,2606
197490.47960527547,2607
197371.24008332682,2608
173707.8626128821,2609
110980.83822527803,2610
125039.00287447781,2611
161471.24968185107,2612
130410.0300569399,2613
124286.86326049735,2614
153243.3283653831,2615
144288.60819569495,2616
184594.97956034422,2617
195516.80457603946,2618
198504.95760730785,2619
188086.43007772454,2620
176010.11504044733,2621
176480.32313761604,2622
243586.4469390041,2623
297676.2577491958,2624
293280.77675365115,2625
173293.38394926925,2626
168652.03980349452,2627
482671.75100998953,2628
495679.41323279333,2629
390644.2457336844,2630
470952.14424984675,2631
416916.0679773691,2632
314358.7596524691,2633
430535.0022712944,2634
158944.36330574844,2635
173975.42004095856,2636
179238.86205198924,2637
252640.64918568425,2638
192589.48905597406,2639
151266.63417772768,2640
103900.09963565251,2641
186372.60719188832,2642
103798.15347296026,2643
118320.40394018083,2644
110767.86750163749,2645
95556.14557303437,2646
104287.8925594432,2647
141014.63897664368,2648
154577.98732217678,2649
136103.1221684338,2650
138005.17968007212,2651
398315.25244477746,2652
256131.43115665755,2653
252162.6281188157,2654
408917.33270147373,2655
327420.2368077269,2656
350689.78359681874,2657
309206.46820490895,2658
310224.58386757644,2659
366494.1533165165,2660
356054.9880018714,2661
366917.2772951991,2662
296010.37748146185,2663
278274.9986709171,2664
330013.1918662833,2665
283634.52687491465,2666
170847.19977960072,2667
182699.32089462678,2668
179958.0026691007,2669
276326.0502000097,2670
190539.34227141424,2671
192771.09378029348,2672
199418.37934800432,2673
193271.8327753707,2674
173041.40214681433,2675
195150.63767242743,2676
197806.09115312606,2677
247240.59624858038,2678
279357.3865323042,2679
292467.1931114834,2680
404586.9855710628,2681
322851.25667711545,2682
510159.23836434615,2683
321917.6997051239,2684
330470.9793292104,2685
246787.88511291204,2686
310347.3112533002,2687
217573.3214088628,2688
208666.31831019718,2689
411736.1969705063,2690
187287.05912177684,2691
141754.83754201623,2692
197686.23257262728,2693
140260.67694216614,2694
192804.90234302945,2695
186659.14900776948,2696
183914.3804646,2697
192583.44013851564,2698
167801.5995021133,2699
153654.2513031807,2700
150214.1159668765,2701
112131.59468697739,2702
128704.68911752984,2703
140202.81052898866,2704
115351.9668235955,2705
112897.79156288109,2706
123911.30410855485,2707
133383.17524938117,2708
104799.74060859694,2709
127897.03880830067,2710
264598.4001295926,2711
392998.7015555755,2712
170283.41826806875,2713
151486.7767961251,2714
170158.3384527642,2715
145178.7316873627,2716
191624.81397222445,2717
221876.46231760713,2718
152049.27138215402,2719
174017.41821729706,2720
130866.05423656596,2721
159766.61574661252,2722
143994.20965398906,2723
125827.10860591051,2724
130055.71669103713,2725
147725.26290259694,2726
175181.31295767083,2727
186921.34465925445,2728
149506.04412660125,2729
146958.89562390948,2730
134372.7626332732,2731
134669.02141415147,2732
159263.39625629803,2733
141039.22506731967,2734
